,filename,outsideShape,factor,bitPerPart,radius,psnr,robustCheck,fragileRedCheck,fragileGreenCheck,fragileBlueCheck
903,50-50-70-32-11.png,"(50, 50)",70,32,11,38.95945709099716,0.8285256410256411,1.0,1.0,1.0
906,50-50-80-4-11.png,"(50, 50)",80,4,11,40.04370939000712,0.844551282051282,1.0,1.0,1.0
907,50-50-80-8-11.png,"(50, 50)",80,8,11,39.666060325361016,0.903846153846154,1.0,1.0,1.0
908,50-50-80-16-11.png,"(50, 50)",80,16,11,39.259901122876485,0.8798076923076923,1.0,1.0,1.0
909,50-50-80-32-11.png,"(50, 50)",80,32,11,38.79909798271295,0.821113782051282,1.0,1.0,1.0
912,50-50-90-4-11.png,"(50, 50)",90,4,11,39.85848948643304,0.8365384615384616,1.0,1.0,1.0
913,50-50-90-8-11.png,"(50, 50)",90,8,11,39.484931415691904,0.8894230769230769,1.0,1.0,1.0
914,50-50-90-16-11.png,"(50, 50)",90,16,11,39.09977738804684,0.8617788461538461,1.0,1.0,1.0
915,50-50-90-32-11.png,"(50, 50)",90,32,11,38.67558952917247,0.8100961538461539,1.0,1.0,1.0
918,50-50-100-4-11.png,"(50, 50)",100,4,11,39.70064103768263,0.8509615384615384,1.0,1.0,1.0
919,50-50-100-8-11.png,"(50, 50)",100,8,11,39.341799435211314,0.8870192307692307,1.0,1.0,1.0
920,50-50-100-16-11.png,"(50, 50)",100,16,11,38.96722524863669,0.8529647435897436,1.0,1.0,1.0
930,50-50-10-4-16.png,"(50, 50)",10,4,16,47.41971969810656,0.8044871794871795,1.0,1.0,1.0
931,50-50-10-8-16.png,"(50, 50)",10,8,16,47.14899754450212,0.9022435897435898,1.0,1.0,1.0
932,50-50-10-16-16.png,"(50, 50)",10,16,16,46.69004372856244,0.9254807692307692,1.0,1.0,1.0
933,50-50-10-32-16.png,"(50, 50)",10,32,16,45.4331387981584,0.9180689102564102,1.0,1.0,1.0
934,50-50-10-64-16.png,"(50, 50)",10,64,16,43.84757818277441,0.8722956730769231,1.0,1.0,1.0
936,50-50-20-4-16.png,"(50, 50)",20,4,16,44.78732565697016,0.8910256410256411,1.0,1.0,1.0
937,50-50-20-8-16.png,"(50, 50)",20,8,16,44.40085831385453,0.907051282051282,1.0,1.0,1.0
938,50-50-20-16-16.png,"(50, 50)",20,16,16,43.869219376264525,0.9230769230769232,1.0,1.0,1.0
939,50-50-20-32-16.png,"(50, 50)",20,32,16,42.761658964981066,0.8978365384615384,1.0,1.0,1.0
940,50-50-20-64-16.png,"(50, 50)",20,64,16,41.59641317057716,0.8239182692307693,1.0,1.0,1.0
942,50-50-30-4-16.png,"(50, 50)",30,4,16,43.37567716544157,0.9102564102564102,1.0,1.0,1.0
943,50-50-30-8-16.png,"(50, 50)",30,8,16,42.94703058804526,0.90625,1.0,1.0,1.0
944,50-50-30-16-16.png,"(50, 50)",30,16,16,42.44551376433914,0.924278846153846,1.0,1.0,1.0
945,50-50-30-32-16.png,"(50, 50)",30,32,16,41.512209604356805,0.8942307692307693,1.0,1.0,1.0
948,50-50-40-4-16.png,"(50, 50)",40,4,16,42.49248639224575,0.9022435897435898,1.0,1.0,1.0
949,50-50-40-8-16.png,"(50, 50)",40,8,16,42.02487564773428,0.907051282051282,1.0,1.0,1.0
950,50-50-40-16-16.png,"(50, 50)",40,16,16,41.58423463906748,0.924278846153846,1.0,1.0,1.0
951,50-50-40-32-16.png,"(50, 50)",40,32,16,40.78120872761876,0.8940304487179487,1.0,1.0,1.0
954,50-50-50-4-16.png,"(50, 50)",50,4,16,41.84502392070143,0.8926282051282052,1.0,1.0,1.0
955,50-50-50-8-16.png,"(50, 50)",50,8,16,41.44209597421807,0.9110576923076924,1.0,1.0,1.0
956,50-50-50-16-16.png,"(50, 50)",50,16,16,40.99431942207615,0.9138621794871796,1.0,1.0,1.0
957,50-50-50-32-16.png,"(50, 50)",50,32,16,40.29604905947493,0.8904246794871795,1.0,1.0,1.0
960,50-50-60-4-16.png,"(50, 50)",60,4,16,41.38422336252557,0.8782051282051282,1.0,1.0,1.0
961,50-50-60-8-16.png,"(50, 50)",60,8,16,41.02754251592064,0.90625,1.0,1.0,1.0
962,50-50-60-16-16.png,"(50, 50)",60,16,16,40.58412736039494,0.9026442307692308,1.0,1.0,1.0
963,50-50-60-32-16.png,"(50, 50)",60,32,16,39.944388688059306,0.8876201923076923,1.0,1.0,1.0
966,50-50-70-4-16.png,"(50, 50)",70,4,16,41.05064310979068,0.8798076923076923,1.0,1.0,1.0
967,50-50-70-8-16.png,"(50, 50)",70,8,16,40.6785835591218,0.9142628205128204,1.0,1.0,1.0
968,50-50-70-16-16.png,"(50, 50)",70,16,16,40.26811306495465,0.8994391025641025,1.0,1.0,1.0
969,50-50-70-32-16.png,"(50, 50)",70,32,16,39.68288223579248,0.8828125,1.0,1.0,1.0
972,50-50-80-4-16.png,"(50, 50)",80,4,16,40.78137076501264,0.8605769230769231,1.0,1.0,1.0
973,50-50-80-8-16.png,"(50, 50)",80,8,16,40.43834444754643,0.9142628205128204,1.0,1.0,1.0
974,50-50-80-16-16.png,"(50, 50)",80,16,16,40.0181196027651,0.9018429487179488,1.0,1.0,1.0
975,50-50-80-32-16.png,"(50, 50)",80,32,16,39.46663225538455,0.8735977564102564,1.0,1.0,1.0
978,50-50-90-4-16.png,"(50, 50)",90,4,16,40.531134720845465,0.8605769230769231,1.0,1.0,1.0
979,50-50-90-8-16.png,"(50, 50)",90,8,16,40.226787905446585,0.9278846153846154,1.0,1.0,1.0
980,50-50-90-16-16.png,"(50, 50)",90,16,16,39.81400943944662,0.9018429487179488,1.0,1.0,1.0
981,50-50-90-32-16.png,"(50, 50)",90,32,16,39.29231183610644,0.8697916666666666,1.0,1.0,1.0
984,50-50-100-4-16.png,"(50, 50)",100,4,16,40.30985746918772,0.8798076923076923,1.0,1.0,1.0
985,50-50-100-8-16.png,"(50, 50)",100,8,16,40.04888418293796,0.9214743589743588,1.0,1.0,1.0
986,50-50-100-16-16.png,"(50, 50)",100,16,16,39.63131731371924,0.9014423076923076,1.0,1.0,1.0
987,50-50-100-32-16.png,"(50, 50)",100,32,16,39.14408747395905,0.8643830128205128,1.0,1.0,1.0
997,50-50-10-8-21.png,"(50, 50)",10,8,21,48.161127073653006,0.8677884615384616,1.0,1.0,1.0
998,50-50-10-16-21.png,"(50, 50)",10,16,21,48.11619357265784,0.9138621794871796,1.0,1.0,1.0
999,50-50-10-32-21.png,"(50, 50)",10,32,21,47.49322111729542,0.9188701923076924,1.0,1.0,1.0
1000,50-50-10-64-21.png,"(50, 50)",10,64,21,45.99326263243561,0.9079527243589745,1.0,1.0,1.0
1002,50-50-20-4-21.png,"(50, 50)",20,4,21,45.96325480487096,0.842948717948718,1.0,1.0,1.0
1003,50-50-20-8-21.png,"(50, 50)",20,8,21,45.78162185413316,0.9214743589743588,1.0,1.0,1.0
1004,50-50-20-16-21.png,"(50, 50)",20,16,21,45.58580017689926,0.922676282051282,1.0,1.0,1.0
1005,50-50-20-32-21.png,"(50, 50)",20,32,21,44.76511116562384,0.916466346153846,1.0,1.0,1.0
1006,50-50-20-64-21.png,"(50, 50)",20,64,21,43.298682833225385,0.87109375,1.0,1.0,1.0
1008,50-50-30-4-21.png,"(50, 50)",30,4,21,44.5274269595525,0.8541666666666666,1.0,1.0,1.0
1009,50-50-30-8-21.png,"(50, 50)",30,8,21,44.26595441002473,0.9158653846153846,1.0,1.0,1.0
1010,50-50-30-16-21.png,"(50, 50)",30,16,21,43.997287723939,0.9146634615384616,1.0,1.0,1.0
1011,50-50-30-32-21.png,"(50, 50)",30,32,21,43.20212470497656,0.907852564102564,1.0,1.0,1.0
1012,50-50-30-64-21.png,"(50, 50)",30,64,21,41.96744706718701,0.8608774038461539,1.0,1.0,1.0
1014,50-50-40-4-21.png,"(50, 50)",40,4,21,43.58262333976059,0.8605769230769231,1.0,1.0,1.0
1015,50-50-40-8-21.png,"(50, 50)",40,8,21,43.2594936515879,0.9182692307692308,1.0,1.0,1.0
1016,50-50-40-16-21.png,"(50, 50)",40,16,21,42.98432269441082,0.9110576923076924,1.0,1.0,1.0
1017,50-50-40-32-21.png,"(50, 50)",40,32,21,42.21287788897932,0.9042467948717948,1.0,1.0,1.0
1018,50-50-40-64-21.png,"(50, 50)",40,64,21,41.16327935509528,0.8490584935897436,1.0,1.0,1.0
1020,50-50-50-4-21.png,"(50, 50)",50,4,21,42.90853622496566,0.8557692307692307,1.0,1.0,1.0
1021,50-50-50-8-21.png,"(50, 50)",50,8,21,42.549140370457394,0.9126602564102564,1.0,1.0,1.0
1022,50-50-50-16-21.png,"(50, 50)",50,16,21,42.26189887225293,0.9066506410256412,1.0,1.0,1.0
1023,50-50-50-32-21.png,"(50, 50)",50,32,21,41.53830804212969,0.8930288461538461,1.0,1.0,1.0
1024,50-50-50-64-21.png,"(50, 50)",50,64,21,40.61327782442567,0.8426482371794872,1.0,1.0,1.0
1026,50-50-60-4-21.png,"(50, 50)",60,4,21,42.410998210189845,0.8557692307692307,1.0,1.0,1.0
1027,50-50-60-8-21.png,"(50, 50)",60,8,21,42.01532124392921,0.9102564102564102,1.0,1.0,1.0
1028,50-50-60-16-21.png,"(50, 50)",60,16,21,41.71653003987231,0.9074519230769232,1.0,1.0,1.0
1029,50-50-60-32-21.png,"(50, 50)",60,32,21,41.04489381204104,0.8956330128205128,1.0,1.0,1.0
1030,50-50-60-64-21.png,"(50, 50)",60,64,21,40.22435064781987,0.8401442307692307,1.0,1.0,1.0
1032,50-50-70-4-21.png,"(50, 50)",70,4,21,41.99623939366718,0.8573717948717948,1.0,1.0,1.0
1033,50-50-70-8-21.png,"(50, 50)",70,8,21,41.59227558024523,0.9022435897435898,1.0,1.0,1.0
1034,50-50-70-16-21.png,"(50, 50)",70,16,21,41.31236837084576,0.9066506410256412,1.0,1.0,1.0
1035,50-50-70-32-21.png,"(50, 50)",70,32,21,40.67404800891573,0.8878205128205128,1.0,1.0,1.0
1036,50-50-70-64-21.png,"(50, 50)",70,64,21,39.93065580811055,0.8338341346153846,1.0,1.0,1.0
1038,50-50-80-4-21.png,"(50, 50)",80,4,21,41.64738624797706,0.8589743589743589,1.0,1.0,1.0
1039,50-50-80-8-21.png,"(50, 50)",80,8,21,41.258348164969405,0.904647435897436,1.0,1.0,1.0
1040,50-50-80-16-21.png,"(50, 50)",80,16,21,40.9698965209604,0.8998397435897436,1.0,1.0,1.0
1041,50-50-80-32-21.png,"(50, 50)",80,32,21,40.37226896088178,0.8922275641025641,1.0,1.0,1.0
1042,50-50-80-64-21.png,"(50, 50)",80,64,21,39.69247182407136,0.8292267628205128,1.0,1.0,1.0
1044,50-50-90-4-21.png,"(50, 50)",90,4,21,41.36379215918196,0.8477564102564102,1.0,1.0,1.0
1045,50-50-90-8-21.png,"(50, 50)",90,8,21,40.997161623626674,0.9014423076923076,1.0,1.0,1.0
1046,50-50-90-16-21.png,"(50, 50)",90,16,21,40.69601679880365,0.9002403846153846,1.0,1.0,1.0
1047,50-50-90-32-21.png,"(50, 50)",90,32,21,40.13404953582378,0.8884214743589743,1.0,1.0,1.0
1048,50-50-90-64-21.png,"(50, 50)",90,64,21,39.495128328404846,0.8284254807692307,1.0,1.0,1.0
1050,50-50-100-4-21.png,"(50, 50)",100,4,21,41.116898425157146,0.8525641025641025,1.0,1.0,1.0
1051,50-50-100-8-21.png,"(50, 50)",100,8,21,40.78300540211971,0.907852564102564,1.0,1.0,1.0
1052,50-50-100-16-21.png,"(50, 50)",100,16,21,40.46311665766572,0.8946314102564102,1.0,1.0,1.0
1053,50-50-100-32-21.png,"(50, 50)",100,32,21,39.936140294967245,0.8838141025641025,1.0,1.0,1.0
1054,50-50-100-64-21.png,"(50, 50)",100,64,21,39.32699936134736,0.8247195512820513,1.0,1.0,1.0
1056,100-100-1-4-1.png,"(100, 100)",1,4,1,37.6021446621897,0.8421052631578947,1.0,1.0,1.0
1128,100-100-10-4-11.png,"(100, 100)",10,4,11,42.040137479514,0.9177631578947368,1.0,1.0,1.0
1129,100-100-10-8-11.png,"(100, 100)",10,8,11,41.538262198493776,0.9457236842105264,1.0,1.0,1.0
1130,100-100-10-16-11.png,"(100, 100)",10,16,11,40.72226420086941,0.935032894736842,1.0,1.0,1.0
1131,100-100-10-32-11.png,"(100, 100)",10,32,11,39.42667300578207,0.8873355263157895,1.0,1.0,1.0
1134,100-100-20-4-11.png,"(100, 100)",20,4,11,39.35672734108802,0.9276315789473684,1.0,1.0,1.0
1135,100-100-20-8-11.png,"(100, 100)",20,8,11,39.16902724640355,0.9292763157894736,1.0,1.0,1.0
1136,100-100-20-16-11.png,"(100, 100)",20,16,11,38.61721265523824,0.9259868421052632,1.0,1.0,1.0
1137,100-100-20-32-11.png,"(100, 100)",20,32,11,37.78774142209666,0.8725328947368421,1.0,1.0,1.0
1140,100-100-30-4-11.png,"(100, 100)",30,4,11,38.31854365231301,0.9046052631578948,1.0,1.0,1.0
1141,100-100-30-8-11.png,"(100, 100)",30,8,11,38.24584122602921,0.930921052631579,1.0,1.0,1.0
1142,100-100-30-16-11.png,"(100, 100)",30,16,11,37.77107663836706,0.9144736842105264,1.0,1.0,1.0
1143,100-100-30-32-11.png,"(100, 100)",30,32,11,37.118587608631344,0.8560855263157895,1.0,1.0,1.0
1146,100-100-40-4-11.png,"(100, 100)",40,4,11,37.71425348962066,0.8947368421052632,1.0,1.0,1.0
1147,100-100-40-8-11.png,"(100, 100)",40,8,11,37.6757444960983,0.9325657894736842,1.0,1.0,1.0
1148,100-100-40-16-11.png,"(100, 100)",40,16,11,37.27600035859864,0.9029605263157896,1.0,1.0,1.0
1149,100-100-40-32-11.png,"(100, 100)",40,32,11,36.70214410089701,0.8470394736842105,1.0,1.0,1.0
1152,100-100-50-4-11.png,"(100, 100)",50,4,11,37.31706138563285,0.8881578947368421,1.0,1.0,1.0
1153,100-100-50-8-11.png,"(100, 100)",50,8,11,37.30747388866719,0.9276315789473684,1.0,1.0,1.0
1154,100-100-50-16-11.png,"(100, 100)",50,16,11,36.93646129014883,0.897203947368421,1.0,1.0,1.0
1155,100-100-50-32-11.png,"(100, 100)",50,32,11,36.41564912989219,0.8305921052631579,1.0,1.0,1.0
1158,100-100-60-4-11.png,"(100, 100)",60,4,11,37.14205652399019,0.8947368421052632,1.0,1.0,1.0
1159,100-100-60-8-11.png,"(100, 100)",60,8,11,37.03653458252058,0.9226973684210528,1.0,1.0,1.0
1160,100-100-60-16-11.png,"(100, 100)",60,16,11,36.69262229165857,0.865953947368421,1.0,1.0,1.0
1161,100-100-60-32-11.png,"(100, 100)",60,32,11,36.19120838707439,0.8141447368421053,1.0,1.0,1.0
1164,100-100-70-4-11.png,"(100, 100)",70,4,11,36.88549493384342,0.8848684210526315,1.0,1.0,1.0
1165,100-100-70-8-11.png,"(100, 100)",70,8,11,36.805898802788526,0.9046052631578948,1.0,1.0,1.0
1166,100-100-70-16-11.png,"(100, 100)",70,16,11,36.49024523254068,0.8486842105263158,1.0,1.0,1.0
1170,100-100-80-4-11.png,"(100, 100)",80,4,11,36.684338858204704,0.875,1.0,1.0,1.0
1171,100-100-80-8-11.png,"(100, 100)",80,8,11,36.60746356796325,0.8733552631578947,1.0,1.0,1.0
1172,100-100-80-16-11.png,"(100, 100)",80,16,11,36.32868622546144,0.8519736842105263,1.0,1.0,1.0
1176,100-100-90-4-11.png,"(100, 100)",90,4,11,36.5516862030087,0.875,1.0,1.0,1.0
1177,100-100-90-8-11.png,"(100, 100)",90,8,11,36.46205540040878,0.875,1.0,1.0,1.0
1178,100-100-90-16-11.png,"(100, 100)",90,16,11,36.18949063074393,0.8519736842105263,1.0,1.0,1.0
1182,100-100-100-4-11.png,"(100, 100)",100,4,11,36.42033151189129,0.875,1.0,1.0,1.0
1183,100-100-100-8-11.png,"(100, 100)",100,8,11,36.33901686065939,0.8536184210526315,1.0,1.0,1.0
1184,100-100-100-16-11.png,"(100, 100)",100,16,11,36.07886012793807,0.84375,1.0,1.0,1.0
1194,100-100-10-4-21.png,"(100, 100)",10,4,21,45.84067408417531,0.8618421052631579,1.0,1.0,1.0
1195,100-100-10-8-21.png,"(100, 100)",10,8,21,45.39685101896623,0.9161184210526316,1.0,1.0,1.0
1196,100-100-10-16-21.png,"(100, 100)",10,16,21,44.636681614600285,0.9473684210526316,1.0,1.0,1.0
1197,100-100-10-32-21.png,"(100, 100)",10,32,21,43.574304154041805,0.9226973684210528,1.0,1.0,1.0
1198,100-100-10-64-21.png,"(100, 100)",10,64,21,41.688247683991335,0.8976151315789473,1.0,1.0,1.0
1200,100-100-20-4-21.png,"(100, 100)",20,4,21,42.29108350796993,0.9342105263157896,1.0,1.0,1.0
1201,100-100-20-8-21.png,"(100, 100)",20,8,21,41.81236584245354,0.9358552631578948,1.0,1.0,1.0
1202,100-100-20-16-21.png,"(100, 100)",20,16,21,41.27954869448327,0.950657894736842,1.0,1.0,1.0
1203,100-100-20-32-21.png,"(100, 100)",20,32,21,40.32887052822652,0.920641447368421,1.0,1.0,1.0
1204,100-100-20-64-21.png,"(100, 100)",20,64,21,39.096018225123295,0.8653371710526315,1.0,1.0,1.0
1206,100-100-30-4-21.png,"(100, 100)",30,4,21,40.55324100613832,0.924342105263158,1.0,1.0,1.0
1207,100-100-30-8-21.png,"(100, 100)",30,8,21,40.10964822343469,0.9391447368421052,1.0,1.0,1.0
1208,100-100-30-16-21.png,"(100, 100)",30,16,21,39.73258402782941,0.9391447368421052,1.0,1.0,1.0
1209,100-100-30-32-21.png,"(100, 100)",30,32,21,38.9815973637232,0.9124177631578948,1.0,1.0,1.0
1210,100-100-30-64-21.png,"(100, 100)",30,64,21,38.045936988534585,0.846422697368421,1.0,1.0,1.0
1212,100-100-40-4-21.png,"(100, 100)",40,4,21,39.57310246023064,0.9177631578947368,1.0,1.0,1.0
1213,100-100-40-8-21.png,"(100, 100)",40,8,21,39.27216190620229,0.9325657894736842,1.0,1.0,1.0
1214,100-100-40-16-21.png,"(100, 100)",40,16,21,38.85550165635301,0.9358552631578948,1.0,1.0,1.0
1215,100-100-40-32-21.png,"(100, 100)",40,32,21,38.20975352166113,0.9070723684210528,1.0,1.0,1.0
1216,100-100-40-64-21.png,"(100, 100)",40,64,21,37.43550802191622,0.8365542763157895,1.0,1.0,1.0
1218,100-100-50-4-21.png,"(100, 100)",50,4,21,38.87258341607481,0.9078947368421052,1.0,1.0,1.0
1219,100-100-50-8-21.png,"(100, 100)",50,8,21,38.69242246894102,0.9375,1.0,1.0,1.0
1220,100-100-50-16-21.png,"(100, 100)",50,16,21,38.29611103567819,0.9276315789473684,1.0,1.0,1.0
1221,100-100-50-32-21.png,"(100, 100)",50,32,21,37.70351415630017,0.9025493421052632,1.0,1.0,1.0
1222,100-100-50-64-21.png,"(100, 100)",50,64,21,37.04234134574765,0.8266858552631579,1.0,1.0,1.0
1224,100-100-60-4-21.png,"(100, 100)",60,4,21,38.37395012190844,0.9078947368421052,1.0,1.0,1.0
1225,100-100-60-8-21.png,"(100, 100)",60,8,21,38.27026181790526,0.9375,1.0,1.0,1.0
1226,100-100-60-16-21.png,"(100, 100)",60,16,21,37.89076012077418,0.919407894736842,1.0,1.0,1.0
1227,100-100-60-32-21.png,"(100, 100)",60,32,21,37.34365927572073,0.8922697368421053,1.0,1.0,1.0
1228,100-100-60-64-21.png,"(100, 100)",60,64,21,36.752001471340165,0.815172697368421,1.0,1.0,1.0
1230,100-100-70-4-21.png,"(100, 100)",70,4,21,38.05429104662253,0.8881578947368421,1.0,1.0,1.0
1231,100-100-70-8-21.png,"(100, 100)",70,8,21,37.951808212048334,0.9292763157894736,1.0,1.0,1.0
1232,100-100-70-16-21.png,"(100, 100)",70,16,21,37.5832774684793,0.9095394736842104,1.0,1.0,1.0
1233,100-100-70-32-21.png,"(100, 100)",70,32,21,37.06285748160619,0.8881578947368421,1.0,1.0,1.0
1234,100-100-70-64-21.png,"(100, 100)",70,64,21,36.52793611674581,0.807360197368421,1.0,1.0,1.0
1236,100-100-80-4-21.png,"(100, 100)",80,4,21,37.730022393355405,0.8782894736842105,1.0,1.0,1.0
1237,100-100-80-8-21.png,"(100, 100)",80,8,21,37.67621018070187,0.9292763157894736,1.0,1.0,1.0
1238,100-100-80-16-21.png,"(100, 100)",80,16,21,37.32547407025528,0.903782894736842,1.0,1.0,1.0
1239,100-100-80-32-21.png,"(100, 100)",80,32,21,36.848383288579605,0.8889802631578947,1.0,1.0,1.0
1242,100-100-90-4-21.png,"(100, 100)",90,4,21,37.48052818004301,0.8848684210526315,1.0,1.0,1.0
1243,100-100-90-8-21.png,"(100, 100)",90,8,21,37.43640118696029,0.9111842105263158,1.0,1.0,1.0
1244,100-100-90-16-21.png,"(100, 100)",90,16,21,37.1203846813798,0.9013157894736842,1.0,1.0,1.0
1245,100-100-90-32-21.png,"(100, 100)",90,32,21,36.66299027823744,0.8844572368421053,1.0,1.0,1.0
1248,100-100-100-4-21.png,"(100, 100)",100,4,21,37.3271691396711,0.868421052631579,1.0,1.0,1.0
1249,100-100-100-8-21.png,"(100, 100)",100,8,21,37.24136695095138,0.9029605263157896,1.0,1.0,1.0
1250,100-100-100-16-21.png,"(100, 100)",100,16,21,36.94703233317665,0.897203947368421,1.0,1.0,1.0
1251,100-100-100-32-21.png,"(100, 100)",100,32,21,36.51194992888187,0.8770559210526315,1.0,1.0,1.0
1260,100-100-10-4-31.png,"(100, 100)",10,4,31,47.38092502783958,0.805921052631579,1.0,1.0,1.0
1261,100-100-10-8-31.png,"(100, 100)",10,8,31,47.30865391431343,0.8700657894736842,1.0,1.0,1.0
1262,100-100-10-16-31.png,"(100, 100)",10,16,31,46.80666912619314,0.9004934210526315,1.0,1.0,1.0
1263,100-100-10-32-31.png,"(100, 100)",10,32,31,46.46111019626722,0.939967105263158,1.0,1.0,1.0
1264,100-100-10-64-31.png,"(100, 100)",10,64,31,45.165086746223736,0.8795230263157895,1.0,1.0,1.0
1265,100-100-10-128-31.png,"(100, 100)",10,128,31,43.25679872767439,0.8443667763157895,1.0,1.0,1.0
1266,100-100-20-4-31.png,"(100, 100)",20,4,31,44.55536332469204,0.9078947368421052,1.0,1.0,1.0
1267,100-100-20-8-31.png,"(100, 100)",20,8,31,44.72331966418722,0.9391447368421052,1.0,1.0,1.0
1268,100-100-20-16-31.png,"(100, 100)",20,16,31,43.90109982548651,0.9358552631578948,1.0,1.0,1.0
1269,100-100-20-32-31.png,"(100, 100)",20,32,31,43.181887762994926,0.9325657894736842,1.0,1.0,1.0
1270,100-100-20-64-31.png,"(100, 100)",20,64,31,41.696952849466896,0.872327302631579,1.0,1.0,1.0
1271,100-100-20-128-31.png,"(100, 100)",20,128,31,39.997094043498464,0.8154810855263158,1.0,1.0,1.0
1272,100-100-30-4-31.png,"(100, 100)",30,4,31,42.647762231192814,0.9342105263157896,1.0,1.0,1.0
1273,100-100-30-8-31.png,"(100, 100)",30,8,31,42.70669370542769,0.9375,1.0,1.0,1.0
1274,100-100-30-16-31.png,"(100, 100)",30,16,31,41.95316488637321,0.9333881578947368,1.0,1.0,1.0
1275,100-100-30-32-31.png,"(100, 100)",30,32,31,41.1460678540459,0.928453947368421,1.0,1.0,1.0
1276,100-100-30-64-31.png,"(100, 100)",30,64,31,39.98599522164493,0.8739720394736842,1.0,1.0,1.0
1278,100-100-40-4-31.png,"(100, 100)",40,4,31,41.3293801091489,0.9210526315789472,1.0,1.0,1.0
1279,100-100-40-8-31.png,"(100, 100)",40,8,31,41.26959973644997,0.9342105263157896,1.0,1.0,1.0
1280,100-100-40-16-31.png,"(100, 100)",40,16,31,40.72833913344433,0.9366776315789472,1.0,1.0,1.0
1281,100-100-40-32-31.png,"(100, 100)",40,32,31,39.95042212588393,0.9247532894736842,1.0,1.0,1.0
1282,100-100-40-64-31.png,"(100, 100)",40,64,31,38.9957125265526,0.8770559210526315,1.0,1.0,1.0
1284,100-100-50-4-31.png,"(100, 100)",50,4,31,40.43825265018405,0.9276315789473684,1.0,1.0,1.0
1285,100-100-50-8-31.png,"(100, 100)",50,8,31,40.377654829198576,0.9226973684210528,1.0,1.0,1.0
1286,100-100-50-16-31.png,"(100, 100)",50,16,31,39.83351182500268,0.9333881578947368,1.0,1.0,1.0
1287,100-100-50-32-31.png,"(100, 100)",50,32,31,39.1655451080193,0.9103618421052632,1.0,1.0,1.0
1288,100-100-50-64-31.png,"(100, 100)",50,64,31,38.3333004521571,0.8686266447368421,1.0,1.0,1.0
1290,100-100-60-4-31.png,"(100, 100)",60,4,31,39.83497522873744,0.924342105263158,1.0,1.0,1.0
1291,100-100-60-8-31.png,"(100, 100)",60,8,31,39.744723967197245,0.9407894736842104,1.0,1.0,1.0
1292,100-100-60-16-31.png,"(100, 100)",60,16,31,39.201650308933445,0.935032894736842,1.0,1.0,1.0
1293,100-100-60-32-31.png,"(100, 100)",60,32,31,38.59941798329001,0.912828947368421,1.0,1.0,1.0
1294,100-100-60-64-31.png,"(100, 100)",60,64,31,37.87061445317276,0.8649259868421053,1.0,1.0,1.0
1296,100-100-70-4-31.png,"(100, 100)",70,4,31,39.27895269386833,0.930921052631579,1.0,1.0,1.0
1297,100-100-70-8-31.png,"(100, 100)",70,8,31,39.26207704444008,0.9358552631578948,1.0,1.0,1.0
1298,100-100-70-16-31.png,"(100, 100)",70,16,31,38.7428197776524,0.919407894736842,1.0,1.0,1.0
1299,100-100-70-32-31.png,"(100, 100)",70,32,31,38.17403058563108,0.9099506578947368,1.0,1.0,1.0
1300,100-100-70-64-31.png,"(100, 100)",70,64,31,37.52119172448288,0.8626644736842105,1.0,1.0,1.0
1302,100-100-80-4-31.png,"(100, 100)",80,4,31,38.83439741835987,0.9111842105263158,1.0,1.0,1.0
1303,100-100-80-8-31.png,"(100, 100)",80,8,31,38.90662035684322,0.9407894736842104,1.0,1.0,1.0
1304,100-100-80-16-31.png,"(100, 100)",80,16,31,38.37790238192048,0.9268092105263158,1.0,1.0,1.0
1305,100-100-80-32-31.png,"(100, 100)",80,32,31,37.84376776281899,0.9029605263157896,1.0,1.0,1.0
1306,100-100-80-64-31.png,"(100, 100)",80,64,31,37.2385974352433,0.8495065789473685,1.0,1.0,1.0
1308,100-100-90-4-31.png,"(100, 100)",90,4,31,38.49416958617971,0.8980263157894737,1.0,1.0,1.0
1309,100-100-90-8-31.png,"(100, 100)",90,8,31,38.614363330109576,0.930921052631579,1.0,1.0,1.0
1310,100-100-90-16-31.png,"(100, 100)",90,16,31,38.0835430358383,0.9144736842105264,1.0,1.0,1.0
1311,100-100-90-32-31.png,"(100, 100)",90,32,31,37.58472655238374,0.90625,1.0,1.0,1.0
1312,100-100-90-64-31.png,"(100, 100)",90,64,31,37.01290109702066,0.8451891447368421,1.0,1.0,1.0
1314,100-100-100-4-31.png,"(100, 100)",100,4,31,38.26187943830736,0.9046052631578948,1.0,1.0,1.0
1315,100-100-100-8-31.png,"(100, 100)",100,8,31,38.36972708887628,0.9358552631578948,1.0,1.0,1.0
1316,100-100-100-16-31.png,"(100, 100)",100,16,31,37.82931147763097,0.9169407894736842,1.0,1.0,1.0
1317,100-100-100-32-31.png,"(100, 100)",100,32,31,37.36522336612445,0.90625,1.0,1.0,1.0
1318,100-100-100-64-31.png,"(100, 100)",100,64,31,36.82859901715416,0.8453947368421053,1.0,1.0,1.0
1327,100-100-10-8-41.png,"(100, 100)",10,8,41,48.173000601193934,0.805921052631579,1.0,1.0,1.0
1328,100-100-10-16-41.png,"(100, 100)",10,16,41,47.99065428159364,0.8519736842105263,1.0,1.0,1.0
1329,100-100-10-32-41.png,"(100, 100)",10,32,41,47.91583476552316,0.905016447368421,1.0,1.0,1.0
1330,100-100-10-64-41.png,"(100, 100)",10,64,41,47.396587270497605,0.9251644736842104,1.0,1.0,1.0
